"","id","name","AREA","BFI","GDF","QMED","RMED","SAAR","RGRAD","R2","years","no_groundwater_index"
"213",21019,"Manor Water at Cademuir",61.6,0.59,1.663,25.129,46.05,3.92577686363889,0.205858156162878,0.393947383076377,50,0
"214",21020,"Yarrow Water at Gordon Arms",155,0.47,5.012,54.245,49.95,4.34262055528495,0.730134142969296,0.481455307176358,50,0
"215",21021,"Tweed at Sprouston",3330,0.5,67.226,735.676,31,2.93019835455877,13.0148616313434,0.413676282227672,46,0
"216",21022,"Whiteadder Water at Hutton Castle",503,0.51,6.631,NA,36,2.28469468675654,1.8927539053411,0.4764309442801,49,0
"217",21023,"Leet Water at Coldstream",113,0.32,1.022,NA,31.85,1.87411621292158,0.510886147442515,0.355697487046683,48,0
"218",21024,"Jed Water at Jedburgh",139,0.41,2.402,71.477,34.2,2.58452872478471,0.69372641056937,0.367152739497635,47,0
"219",21025,"Ale Water at Ancrum",174,0.41,2.843,51.665,36.55,2.73736689254598,0.726680729634562,0.414762900069651,46,0
"220",21026,"Tima Water at Deephope",31,0.25,1.44,NA,53.7,4.69791206091869,0.371169027362066,0.587731747242185,43,0
"221",21027,"Blackadder Water at Mouth Bridge",159,0.49,1.826,40.298,33.9,2.17452730766846,0.650272444860219,0.421572490571109,45,0
"222",21028,"Menzion Burn at Menzion Farm",5.7,0.43,0.207,NA,64.2,4.15360087960418,0.0312898268092261,0.568525087480233,5,0
"223",21029,"Tweed at Glenbreck",34,NA,NA,37.765,NA,NA,NA,NA,NA,0
"224",21030,"Megget Water at Henderland",56.2,0.46,1.723,77.673,55.3,4.72888170055453,0.242765520948709,0.370692128472739,43,0
"225",21031,"Till at Etal",648,0.57,8.479,82.07,33,2.28160360985769,1.52102267711959,0.370499780240704,25,0
"226",21032,"Glen at Kirknewton",198.9,0.5,2.925,44.45,38.8,2.4948860097172,0.73031908122417,0.558344072516742,39,0
"227",21034,"Yarrow Water at Craig Douglas",116,0.5,3.731,38.503,52.45,4.53900590660871,0.499860954259477,0.476843600346404,50,0
"228",22001,"Coquet at Morwick",569.8,0.44,8.648,158.512,36.2,NA,2.90127645611281,0.523072118283902,55,0
"229",22002,"Coquet at Bygate",59.5,0.47,1.212,25.84,32.6,2.70778673727284,0.175516655994488,0.193123653162745,24,0
"230",22003,"Usway Burn at Shillmoor",21.4,0.39,0.559,19.398,39.9,2.94344526741491,0.164829866139488,0.516786620507605,43,0
"231",22004,"Aln at Hawkhill",205,0.45,2.423,63.23,32.5,2.05437163911571,0.966897750202079,0.427740427348868,15,0
"232",22006,"Blyth at Hartford Bridge",269.4,0.36,2.135,52.591,31.95,1.95726495726496,0.984645655422987,0.362614229374134,52,0
"233",22007,"Wansbeck at Mitford",287.3,0.37,3.294,98.489,32.95,2.19677024167502,1.4595433239838,0.370519830017087,50,0
"234",22008,"Alwin at Clennell",27.7,0.49,0.573,NA,31.7,2.51313069908815,0.111462921491215,0.318212974894183,15,0
"235",22009,"Coquet at Rothbury",346,0.48,5.851,133.983,37,2.57303303303303,1.97916624159682,0.502962202138653,46,0
"236",23001,"Tyne at Bywell",2175.6,0.38,45.234,841.811,32.3,2.87489272304667,12.3232535990743,0.461249764719153,62,0
"237",23002,"Derwent at Eddys Bridge",118,0.56,0.969,48.41,37.2,2.70173570531966,0.247904177215986,0.166483356655155,64,0
"238",23003,"North Tyne at Reaverhill",1007.5,0.4,22.251,403.997,33.5,2.97112844855948,5.01029094602175,0.441287343429031,59,0
"239",23004,"South Tyne at Haydon Bridge",751.1,0.34,20.932,453.769,37.4,3.22027649769585,5.97912613418423,0.424113169563812,56,0
"240",23005,"North Tyne at Tarset",284.9,0.33,8.034,220.569,37.6,3.36150656530753,1.81782370335831,0.403311331904527,25,0
"241",23006,"South Tyne at Featherstone",321.9,0.32,10.723,242.81,41.75,3.77053952991453,2.57591794834423,0.559145384426735,52,0
"242",23007,"Derwent at Rowlands Gill",242.1,0.58,2.57,42.913,36.55,2.41378728472877,0.578483604316126,0.348100189896801,56,0
"243",23008,"Rede at Rede Bridge",343.8,0.32,6.001,127.3,31.6,2.69371838345656,2.00073188738277,0.358456443393649,50,0
"244",23009,"South Tyne at Alston",118.5,0.25,4.471,141.676,44.7,4.19970494779846,1.10892401429659,0.587234029266506,41,0
"245",23010,"Tarset Burn at Greenhaugh",96,0.27,1.75,63.975,26.5,2.51828633999453,0.627868561930522,0.391815709845656,11,0
"246",23011,"Kielder Burn at Kielder",58.8,0.32,1.899,65.776,41.35,3.52961788945882,0.514113317269805,0.557726753556642,48,0
"247",23012,"East Allen at Wide Eals",88,0.34,2.127,84.56,37.1,2.69491573836047,0.639396745303744,0.577947669134095,10,0
"248",23013,"West Allen at Hindley Wrae",75.1,0.27,1.635,53.825,35.5,2.92867752070837,0.391081675155945,0.458512553652171,10,0
"249",23014,"North Tyne at Kielder temporary",27,0.35,0.815,NA,41.8,3.38488326848249,0.16966627572143,0.227378821725816,15,0
"250",23015,"North Tyne at Barrasford",1043.8,0.3,17.234,404.72,32.55,2.71422400493675,5.4155954559663,0.234734373193788,18,0
"251",23016,"Ouse Burn at Crag Hall",55,0.29,0.322,NA,36.3,1.90246430666927,0.179801335891195,0.563455199810195,28,0
"252",23017,"Team at Team Valley",61.9,0.67,0.792,11.204,36.2,1.9691847495437,0.148051314077679,0.509251374405185,27,0
"253",23018,"Ouse Burn at Woolsington",9,0.31,0.069,3.265,34.9,1.91585468290634,0.0422678419012961,0.464195725263977,27,0
"254",23022,"North Tyne at Uglydub",241.5,0.5,8.192,NA,42.15,3.92013201320132,0.650695889134512,0.243804564044956,36,0
"255",23033,"Rede at Otterburn",180.63,0.27,3.942,152.793,43.8,2.93091655266758,1.36636564857882,0.72062088102416,2,0
"256",24001,"Wear at Sunderland Bridge",657.8,0.42,11.235,186.152,31.1,2.64666242559186,3.18331707347478,0.438036656262622,61,0
"257",24002,"Gaunless at Bishop Auckland",93,0.5,0.93,NA,28.1,2.0051618705036,0.294967607679391,0.388148315444997,34,0
"258",24003,"Wear at Stanhope",171.9,0.33,3.916,124.587,44.75,3.61588115700952,1.10569092988651,0.516806201680258,60,0
"259",24004,"Bedburn Beck at Bedburn",74.9,0.46,1.227,27.3,33,2.55948206984067,0.295897260464064,0.408319656566692,59,0
"260",24005,"Browney at Burnhall",178.5,0.49,1.598,38.38,31.55,2.07468969707491,0.515527007465809,0.385296295744498,64,0
"261",24006,"Rookhope Burn at Eastgate",36.5,0.35,0.777,24.62,39.75,3.13771064034665,0.18919486023894,0.468845236047547,24,0
"262",24007,"Browney at Lanchester",44.6,0.45,0.55,10.981,37.2,2.17146583202921,0.121576458582055,0.369565153479005,16,0
"263",24008,"Wear at Witton Park",455,0.43,7.825,201.916,35.35,2.96257363211271,2.13525831267106,0.442385521058723,46,0
"264",24009,"Wear at Chester le Street",1008.3,0.47,14.897,241.822,30.1,2.45617024165083,4.37727467534988,0.486295683513233,41,0
"265",24011,"Wear at Burnhope Reservoir",20.5,0.24,0.566,NA,52.1,4.52086361242759,0.225175373380558,0.500113002720943,26,0
"266",25001,"Tees at Darlington Broken Scar",818.4,0.35,18.394,389.724,34.05,3.12439209726444,4.38694874072361,0.446257416157229,62,3.23293268377919e-05
"267",25002,"Tees at Dent Bank",217.3,0.24,7.688,NA,44.4,4.27479649823376,1.45425175880085,0.481368290625137,18,0
"268",25003,"Trout Beck at Moor House",11.4,0.13,0.561,15.164,54.6,5.22980415322397,0.0767023843365616,0.397686197458126,51,0
"269",25004,"Skerne at Darlington South Park",250.1,0.51,1.613,21.491,28.7,1.80807259073842,0.373914665695468,0.291224646967415,61,0.0967151899987847
"270",25005,"Leven at Leven Bridge",196.3,0.42,1.892,43.32,31.2,2.00961570922185,0.569982600463071,0.319152432004307,50,0.625983388929118
"271",25006,"Greta at Rutherford Bridge",86.1,0.22,2.326,75.1,40.4,3.16547749988045,0.721397747018695,0.59253424058516,58,0
"272",25007,"Clow Beck at Croft",78.2,0.54,0.751,NA,30.25,2.02159240321402,0.244237406234211,0.398177698997315,20,0.0237530397094614
"273",25008,"Tees at Barnard Castle",509.2,0.44,14.327,262.45,40.5,3.6448306973782,2.87752041574037,0.528569644213137,46,0
"274",25009,"Tees at Low Moor",1264,0.38,20.685,410.178,29.6,2.68564631245044,5.78625382141782,0.441581308757943,49,0.0437355314608338
"275",25011,"Langdon Beck at Langdon",13,0.19,0.418,15.878,46.55,4.0505163413527,0.111194146687255,0.635106068993407,32,0
"276",25012,"Harwood Beck at Harwood",25.1,0.24,0.994,33.265,48.3,4.33785544352555,0.229308390945211,0.580321411428277,49,0
"277",25018,"Tees at Middleton in Teesdale",242.1,0.42,9.034,214.93,47.9,4.23340177157271,1.74404296883274,0.559085365261918,47,0
"278",25019,"Leven at Easby",14.8,0.58,0.195,5.383,37.65,2.31867777321523,0.0526181627603182,0.421900248449559,42,0.61857350854972
"279",25020,"Skerne at Preston le Skerne",147,0.41,0.885,14.492,29.4,1.83537985061031,0.2593393564709,0.296348229794878,46,0.00146284037199131
"280",25021,"Skerne at Bradbury",70.1,0.43,0.416,6.002,29.9,1.86454802259887,0.123689891484883,0.346629021914669,45,1.79729911916508e-05
"281",25022,"Balder at Balderhead Reservoir",20.4,0.23,0.625,NA,35.1,3.20579835569018,0.06238498075677,0.163032170437738,7,0
"282",25023,"Tees at Cow Green Reservoir",58.2,0.63,3,NA,51.3,4.9832407516842,0.152480916945282,0.145254379009455,42,0
"283",25029,"Leven at Foxton Bridge",183.6,0.43,1.992,37.387,48,2.06470588235294,0.262327455603707,0.227318435269969,2,0.661037173424837
"284",25808,"Burnt Hill at Moor House",0.05,NA,NA,0.08,NA,NA,NA,NA,NA,0
"285",25809,"Bog Hill at Moor House",0.05,NA,NA,0.066,NA,NA,NA,NA,NA,0
"286",25810,"Sike Hill at Moor House",0.04,NA,NA,0.095,NA,NA,NA,NA,NA,0
"287",26001,"West Beck at Wansford Bridge",192,0.96,2.514,NA,30.6,2.04965816460689,-0.00329884173052023,0.00017437196381878,22,0
"288",26002,"Hull at Hempholme Lock",378.1,0.74,4.876,NA,31.3,1.95817190694052,0.279747103856683,0.0193039056644461,45,0
"289",26003,"Foston Beck at Foston Mill",57.2,0.96,0.668,1.76,31.6,1.95718381350754,0.00754351960128573,0.0149944705711385,59,0
"290",26004,"Gypsey Race at Bridlington",253.8,0.9,0.277,NA,32.9,1.97133990507484,-0.000411890199224642,5.77376203446266e-05,14,0.00434211369757422
"291",26005,"Gypsey Race at Boynton",240,0.92,0.242,NA,33.1,2.05549540195788,0.00105829848473716,0.000439243562119907,37,0.00449996737938677
"292",26006,"Elmswell Beck at Little Driffield",136,0.97,0.6,NA,37.45,2.11628378868034,-0.00266630805578819,0.00134370945873587,38,0
"293",26007,"Catchwater at Withernwick",15.5,0.35,0.103,NA,29.3,1.77847657690889,0.0144980728038988,0.068879067040148,15,0
"294",26008,"Mires Beck at North Cave",41.9,0.87,0.247,NA,32.6,1.90108667750492,0.0192761750325662,0.246493559992423,32,0.373848573837536
"295",26009,"West Beck at Snakeholme Lock",242.2,0.98,2.181,5.777,33.8,2.05205094587001,0.0112240728616392,0.00327133472418388,30,0
"296",26010,"Driffield Canal at Snakeholme Lock",24.66,0.95,0.714,1.95,29.6,2.02161172161172,0.0217837378429801,0.144818854378872,1,0
"297",26011,"Market Weighton Canal at Wholsea Grange",43.3,0.71,0.316,NA,30,1.82313503305005,0.046049058364341,0.207549136685646,29,0.194211743122476
"298",26012,"Foulness at Holme House Farm",70.2,0.31,1.178,NA,29.15,1.8370928585879,0.395574424072701,0.305318189047621,28,0.0609911804978104
"299",26013,"Driffield Trout Stream at Driffield",53.33,0.95,1.143,2.685,NA,NA,NA,NA,NA,0
"300",26016,"Gypsey Race at Kirby Grindalythe",15.85,0.91,0.022,0.101,36.7,2.30244306418219,0.000526137861617844,0.0217103439245073,20,0.0657770953859583
"301",27001,"Nidd at Hunsingore Weir",484.3,0.48,7.766,115.899,34.5,2.70124153871554,1.83902669008659,0.389222589466175,81,0.0492048195019313
"302",27002,"Wharfe at Wetherby Flint Mill",758.9,0.39,17.267,236.605,36.8,3.22928193348647,3.57881013869131,0.453715201012847,56,0.00193521497083542
"303",27003,"Aire at Beal",1932.1,0.54,37.53,287.474,30.9,2.72417503242231,5.93859399095894,0.467074741242974,57,0.00460919563124795
"304",27004,"Calder at Newlands",899,0.53,17.817,210.214,37.15,2.8295079086116,3.52807192547488,0.500629425618984,14,0
"305",27005,"Nidd at Gouthwaite Reservoir",113.7,0.47,2.686,NA,46.7,3.81082076938679,0.566380363977644,0.305463679377428,75,0
"306",27006,"Don at Sheffield Hadfields",373,0.49,5.103,86.737,39.5,2.89500130992926,0.975698572423179,0.38989916939093,53,0
"307",27007,"Ure at Westwick",914.6,0.38,22.224,264.812,38.2,3.19046760927826,4.86930069750882,0.535794117684289,60,0.0349577026709927
"308",27008,"Swale at Leckby Topcliffe",1345.6,NA,NA,168.25,NA,NA,NA,NA,NA,0.143014693630346
"309",27009,"Ouse at Skelton",3315,0.45,51.762,322,32.1,2.54766720679444,6.6473933116522,0.316886374782708,49,0.0936708544381881
"310",27010,"Hodge Beck at Bransdale Weir",18.9,0.49,0.345,9.42,38.65,2.76402942117045,0.0656012297048006,0.357759976066111,44,0.402442484710594
"311",27011,"Washburn at Lindley Wood Reservoir",87.3,0.39,0.581,NA,36.85,2.70979767014102,0.142218891192902,0.0918694442395376,24,0
"312",27012,"Hebden Water at High Greenwood",36,0.44,0.698,NA,42.6,3.76715735315135,0.102204202559421,0.239640716746849,20,0
"313",27013,"Ewden Beck at More Hall Reservoir",26.4,0.38,0.294,NA,41.2,3.22733152514083,0.029906997926914,0.0798336713843091,27,0
"314",27014,"Rye at Little Habton",679,0.62,9.257,84.718,27.4,2.21768072927708,1.53562502362728,0.259859450299851,14,0.371674232985735
"315",27015,"Derwent at Stamford Bridge",1634.3,0.69,16.457,85.708,27.3,2.014639905549,1.4366041514833,0.184126680082663,15,0.42932629224872
"316",27016,"Little Don at Underbank Reservoir",38.6,0.4,0.642,NA,43.2,3.43119494014005,0.131190583045387,0.235318497798774,25,0
"317",27017,"Loxley at Damflask Reservoir",43.5,0.39,0.563,NA,41.4,3.14094861660079,0.0632524232087175,0.118902310334571,25,0
"318",27018,"Ryburn at Ryburn Reservoir",10.7,0.33,0.159,NA,47.2,3.73954695611137,0.0355333760978278,0.229133108353065,19,0
"319",27019,"Booth Dean Clough at Booth Wood Mill",15.9,0.32,0.225,NA,56.8,3.82814220544282,0.0300685070754366,0.222833063040775,19,0
"320",27020,"Scout Dike Stream at Scout Dike Resevoir",15.2,0.12,0.11,NA,42.9,2.92328627893845,0.0202928941288408,0.120034694221384,25,0
"321",27021,"Don at Doncaster",1256.2,0.56,16.447,157.706,32.85,2.24029669146895,2.68137011161812,0.41889574800346,58,0.00120436106690846
"322",27022,"Don at Rotherham Weir",826,0.54,12.854,148.048,34.4,2.42047726077184,2.49519840668136,0.457618294637768,25,0
"323",27023,"Dearne at Barnsley Weir",118.9,0.48,1.356,26.976,33.1,2.1864899408284,0.38262774875263,0.381465539827239,58,0
"324",27024,"Swale at Richmond",381,0.35,10.444,240.541,43.6,3.34379977246871,2.51084933413301,0.556765588356649,20,0
"325",27025,"Rother at Woodhouse Mill",352.2,0.55,4.239,48.992,31.9,2.09166747785457,0.817398124572893,0.340533951436693,55,0
"326",27026,"Rother at Whittington",165,0.44,1.936,36.464,35.2,2.25229612434396,0.489792241485344,0.36905689520924,55,0
"327",27027,"Wharfe at Ilkley",443,0.38,13.794,267.21,39.6,3.6370696400626,2.85530391190916,0.508557739599144,15,0
"328",27028,"Aire at Armley",691.5,0.48,15.137,138.048,33.1,2.90377059416879,2.7024105895496,0.502700599950238,57,0
"329",27029,"Calder at Elland",341.9,0.5,8.406,129.652,39.3,3.51823225932055,1.61783847455172,0.472775897501471,56,0
"330",27030,"Dearne at Adwick",310.8,0.57,3.419,41.576,31.6,1.9656406368461,0.644673830866113,0.405242882615969,55,0
"331",27031,"Colne at Colne Bridge",245,0.41,4.438,89.087,40.45,3.2324477793551,1.07777137644011,0.452224977670212,54,0
"332",27032,"Hebden Beck at Hebden",22.17,0.43,0.18,4.082,47.35,3.93736664201965,0.0356104010879449,0.563452337188933,52,0
"333",27033,"Sea Cut at Scarborough",33.2,0.39,1.229,51.587,37.7,2.17879028597367,0.374737641943348,0.372998002595419,49,0.140042675250199
"334",27034,"Ure at Kilgram Bridge",510.2,0.32,16.515,250.158,46.1,3.82906020157995,3.55998525571845,0.651435663241059,51,0
"335",27035,"Aire at Kildwick Bridge",282.3,0.37,6.624,58.05,35.4,3.15841468176494,1.44434887504522,0.537090491303869,50,0
"336",27038,"Costa Beck at Gatehouses",7.8,0.95,0.618,NA,28.4,1.96121635670556,0.0259642604685557,0.155014844609486,48,0.264517322566507
"337",27040,"Doe Lea at Staveley",67.9,0.49,0.572,10.645,33.7,1.97319861431871,0.120288941558384,0.258988997786279,48,0
"338",27041,"Derwent at Buttercrambe",1586,0.7,16.873,71.519,32.3,2.17423877462788,1.32457539747143,0.260606198062993,45,0.435155093299507
"339",27042,"Dove at Kirkby Mills",59.2,0.61,1.047,NA,36.1,2.55265697605147,0.149170399993977,0.397087838823447,46,0.435887127344253
"340",27043,"Wharfe at Addingham",427,0.34,14.314,262.554,42.8,3.9810817531862,3.0747300125898,0.599854787818788,45,0
"341",27044,"Blackfoss Beck at Sandhills Bridge",47,0.4,0.45,NA,29.4,1.8189906118077,0.165252475746071,0.16659514238579,44,0.0955982438710337
"342",27047,"Snaizeholme Beck at Low Houses",10.2,0.18,0.564,NA,62.3,5.08245939921452,0.10612060805894,0.724371781128792,52,0
"343",27048,"Derwent at West Ayton",127,0.7,0.503,NA,39.3,2.42676079020829,0.0264324685024293,0.155908080545297,51,0.294791453801604
"344",27049,"Rye at Ness",238.7,0.68,3.551,36.012,37.85,2.40580331798398,0.466208587141579,0.360321977149577,44,0.27952214890119
"345",27050,"Esk at Sleights",308,0.43,4.445,97.602,35.2,2.44190342335107,1.32747940512201,0.449960716068736,29,0.266721748712514
"346",27051,"Crimple at Burn Bridge",8.1,0.32,0.109,4.544,37.05,2.34772375163866,0.0336150954213116,0.36833654309342,46,0
"347",27052,"Whitting at Sheepbridge",50.2,0.5,0.798,15.716,32.05,2.33006134969325,0.162971474178859,0.308510325708746,42,0
"348",27053,"Nidd at Birstwith",217.6,0.45,5.049,97.419,43.1,3.56977459701692,1.02343390169062,0.415026553260068,41,0
"349",27054,"Hodge Beck at Cherry Farm",37.1,0.53,0.664,NA,38.5,2.70764731503951,0.122515996784659,0.407691462187191,44,0.240141732344118
"350",27055,"Rye at Broadway Foot",131.7,0.58,2.208,38.856,38.7,2.51676143543088,0.431025760504218,0.348941314592829,44,0.345725262036958
"351",27056,"Pickering Beck at Ings Bridge",68.6,0.67,0.837,NA,32.25,2.34357789453694,0.274534992872273,0.420595112760875,44,0.360607322219547
"352",27057,"Seven at Normanby",121.6,0.43,1.587,NA,32.6,2.46028319697923,0.529922424420641,0.398168070822191,44,0.340138784625769
"353",27058,"Riccal at Crook House Farm",57.6,0.65,0.437,NA,34.3,2.38787451240767,0.100986035743094,0.311849886107151,34,0.231009030953978
"354",27059,"Laver at Ripon Laver Weir",87.5,0.43,1.106,21.878,39.3,2.62570106180234,0.291916976839312,0.407490853530202,41,0.00385690864582209
"355",27060,"Kyle at Newton On Ouse",167.6,0.11,12.823,NA,33.3,1.75944204489131,1.46415973621075,0.0656808261858157,39,0.191754832709328
"356",27061,"Colne at Longroyd Bridge",72.3,0.44,1.46,NA,43.85,3.73404404054526,0.334417260381361,0.478601647853621,40,0
"357",27062,"Nidd at Skip Bridge",516,0.49,8.594,87.99,35.1,2.72287433628319,1.4330050183624,0.30946134555137,38,0.0464257245712609
"358",27063,"Dibb at Grimwith Reservoir",25.5,0.36,0.82,NA,45.75,3.87238221828386,0.0811355247539259,0.152406018438677,38,0
"359",27064,"Went at Walden Stubbs",83.7,0.57,0.568,NA,31.2,1.71386699154364,0.134485251106077,0.268174255582907,39,0.00851865178858573
"360",27065,"Holme at Huddersfield Queens Mill",97.4,0.5,2.177,42.743,42.2,3.57866427289048,0.412210611864896,0.421483473178621,39,0
"361",27066,"Blackburn Brook at Ashlowes",42.8,0.38,0.317,NA,41.4,2.14632177961718,0.102109656633625,0.380114934767917,27,0
"362",27067,"Sheaf at Highfield Road",49.1,0.45,0.581,NA,38.2,2.49531319413594,0.160966998441356,0.339780422867408,37,0
"363",27068,"Ryburn at Ripponden",33,0.5,0.625,NA,41.8,3.903873659118,0.117887751763331,0.285149777604365,37,0
"364",27069,"Wiske at Kirby Wiske",215.5,0.16,4.718,NA,30.9,1.78253715114172,1.50104716741449,0.222383656532905,38,0.131027334026714
"365",27071,"Swale at Crakehill",1363,0.48,20.181,159.311,29.7,2.36875853261109,3.05943334933852,0.327041086762979,63,0.143578314971509
"366",27072,"Worth at Keighley",71.7,0.51,1.376,NA,39.65,3.45782820816085,0.207993815570052,0.479644346622772,38,0
"367",27073,"Brompton Beck at Snainton Ings",12.9,0.91,0.269,0.816,34.2,2.00962066661718,0.00602446237306688,0.0479362800110359,37,0.428852893513559
"368",27074,"Spen Beck at Northorpe",46.3,0.53,0.58,NA,30.1,2.18147348951911,0.143466363664717,0.463388092279199,36,0
"369",27075,"Bedale Beck at Leeming",160.3,0.32,3.156,NA,34.2,2.04858337937022,1.25024800046647,0.235970881130028,35,0.0766499020792919
"370",27076,"Bielby Beck at Thornton Lock",103.1,0.54,0.474,NA,31.9,1.95883605393896,0.114611348994263,0.180258659349938,35,0.0992843165404636
